onset	duration	trial_type	value	sample
2278.888	0.001	R_1	101	569722
2280.432	0.001	S_4	4	570108
2282.0	0.001	S_16	16	570500
2283.216	0.001	R_2	102	570804
2284.812	0.001	S_4	4	571203
2286.384	0.001	S_16	16	571596
2287.128	0.001	R_1	101	571782
2288.532	0.001	S_4	4	572133
2290.104	0.001	S_16	16	572526
2291.192	0.001	R_2	102	572798
2292.372	0.001	S_4	4	573093
2293.944	0.001	S_16	16	573486
2294.648	0.001	R_1	101	573662
2296.104	0.001	S_4	4	574026
2297.672	0.001	S_16	16	574418
2298.232	0.001	R_1	101	574558
2299.74	0.001	S_4	4	574935
2301.312	0.001	S_8	8	575328
2302.328	0.001	R_1	101	575582
2303.648	0.001	S_4	4	575912
2305.212	0.001	S_16	16	576303
2305.92	0.001	R_1	101	576480
2307.332	0.001	S_4	4	576833
2308.904	0.001	S_16	16	577226
2310.16	0.001	R_2	102	577540
2311.436	0.001	S_4	4	577859
2313.004	0.001	S_8	8	578251
2313.704	0.001	R_2	102	578426
2315.172	0.001	S_4	4	578793
2316.744	0.001	S_16	16	579186
2318.728	0.001	R_2	102	579682
2320.392	0.001	S_4	4	580098
2321.972	0.001	S_8	8	580493
2323.048	0.001	R_1	101	580762
2324.58	0.001	S_4	4	581145
2326.156	0.001	S_16	16	581539
2326.968	0.001	R_1	101	581742
2328.192	0.001	S_4	4	582048
2329.764	0.001	S_16	16	582441
2331.328	0.001	R_1	101	582832
2332.864	0.001	S_4	4	583216
2334.432	0.001	S_16	16	583608
2336.112	0.001	R_1	101	584028
2337.328	0.001	S_4	4	584332
2338.896	0.001	S_16	16	584724
2340.632	0.001	R_1	101	585158
2341.868	0.001	S_4	4	585467
2343.436	0.001	S_8	8	585859
2345.152	0.001	R_1	101	586288
2346.812	0.001	S_4	4	586703
2348.384	0.001	S_16	16	587096
2349.632	0.001	R_2	102	587408
2351.28	0.001	S_4	4	587820
2352.852	0.001	S_16	16	588213
2354.256	0.001	R_1	101	588564
2355.548	0.001	S_4	4	588887
2357.116	0.001	S_16	16	589279
2360.0	0.001	R_2	102	590000
2386.344	0.001	S_4	4	596586
2387.912	0.001	S_16	16	596978
2390.472	0.001	R_2	102	597618
2391.952	0.001	S_4	4	597988
2393.512	0.001	S_16	16	598378
2395.24	0.001	R_2	102	598810
2396.432	0.001	S_4	4	599108
2398.004	0.001	S_8	8	599501
2400.048	0.001	R_1	101	600012
2401.416	0.001	S_4	4	600354
2402.984	0.001	S_8	8	600746
2404.04	0.001	R_1	101	601010
2405.492	0.001	S_4	4	601373
2407.064	0.001	S_16	16	601766
2409.104	0.001	R_2	102	602276
2410.64	0.001	S_4	4	602660
2412.208	0.001	S_16	16	603052
2414.704	0.001	R_2	102	603676
2416.12	0.001	S_4	4	604030
2417.684	0.001	S_16	16	604421
2420.008	0.001	R_1	101	605002
2421.288	0.001	S_4	4	605322
2422.856	0.001	S_8	8	605714
2423.616	0.001	R_1	101	605904
2425.112	0.001	S_4	4	606278
2426.676	0.001	S_8	8	606669
2428.104	0.001	R_2	102	607026
2429.68	0.001	S_4	4	607420
2431.244	0.001	S_8	8	607811
2433.192	0.001	R_1	101	608298
2434.84	0.001	S_4	4	608710
2436.404	0.001	S_8	8	609101
2437.416	0.001	R_1	101	609354
2438.96	0.001	S_4	4	609740
2440.524	0.001	S_8	8	610131
2442.256	0.001	R_2	102	610564
2443.88	0.001	S_4	4	610970
2445.444	0.001	S_8	8	611361
2449.568	0.001	S_4	4	612392
2451.136	0.001	S_8	8	612784
2452.064	0.001	R_2	102	613016
2453.428	0.001	S_4	4	613357
2454.996	0.001	S_16	16	613749
2456.208	0.001	R_1	101	614052
2457.76	0.001	S_4	4	614440
2459.336	0.001	S_8	8	614834
2460.256	0.001	R_1	101	615064
2461.892	0.001	S_4	4	615473
2463.452	0.001	S_8	8	615863
2468.044	0.001	S_4	4	617011
2469.616	0.001	S_8	8	617404
2472.144	0.001	R_1	101	618036
2473.416	0.001	S_4	4	618354
2474.984	0.001	S_16	16	618746
2479.552	0.001	S_4	4	619888
2481.116	0.001	S_8	8	620279
2581.808	0.001	S_4	4	645452
2583.376	0.001	S_16	16	645844
2585.304	0.001	R_2	102	646326
2586.564	0.001	S_4	4	646641
2588.136	0.001	S_8	8	647034
2589.884	0.001	R_2	102	647471
2591.084	0.001	S_4	4	647771
2592.648	0.001	S_16	16	648162
2595.052	0.001	R_1	101	648763
2596.724	0.001	S_4	4	649181
2598.284	0.001	S_16	16	649571
2599.06	0.001	R_2	102	649765
2600.248	0.001	S_4	4	650062
2601.816	0.001	S_8	8	650454
2602.892	0.001	R_1	101	650723
2604.448	0.001	S_4	4	651112
2606.016	0.001	S_8	8	651504
2606.812	0.001	R_2	102	651703
2608.252	0.001	S_4	4	652063
2609.832	0.001	S_16	16	652458
2610.78	0.001	R_2	102	652695
2612.08	0.001	S_4	4	653020
2613.648	0.001	S_8	8	653412
2614.828	0.001	R_1	101	653707
2616.4	0.001	S_4	4	654100
2617.968	0.001	S_16	16	654492
2619.308	0.001	R_1	101	654827
2620.932	0.001	S_4	4	655233
2622.512	0.001	S_8	8	655628
2623.308	0.001	R_1	101	655827
2624.54	0.001	S_4	4	656135
2626.108	0.001	S_8	8	656527
2627.42	0.001	R_2	102	656855
2628.836	0.001	S_4	4	657209
2630.4	0.001	S_16	16	657600
2632.236	0.001	R_1	101	658059
2633.536	0.001	S_4	4	658384
2635.108	0.001	S_8	8	658777
2636.004	0.001	R_1	101	659001
2637.392	0.001	S_4	4	659348
2638.956	0.001	S_8	8	659739
2639.908	0.001	R_2	102	659977
2641.128	0.001	S_4	4	660282
2642.712	0.001	S_8	8	660678
2643.7	0.001	R_1	101	660925
2644.936	0.001	S_4	4	661234
2646.508	0.001	S_8	8	661627
2647.556	0.001	R_1	101	661889
2649.088	0.001	S_4	4	662272
2650.656	0.001	S_8	8	662664
2652.252	0.001	R_1	101	663063
2653.512	0.001	S_4	4	663378
2655.08	0.001	S_8	8	663770
2656.452	0.001	R_1	101	664113
2657.864	0.001	S_4	4	664466
2659.428	0.001	S_8	8	664857
2661.372	0.001	R_2	102	665343
2662.808	0.001	S_4	4	665702
2664.376	0.001	S_8	8	666094
2666.724	0.001	R_1	101	666681
2711.12	0.001	S_4	4	677780
2712.688	0.001	S_16	16	678172
2714.5	0.001	R_2	102	678625
2715.828	0.001	S_4	4	678957
2717.4	0.001	S_16	16	679350
2719.556	0.001	R_2	102	679889
2720.768	0.001	S_4	4	680192
2722.34	0.001	S_8	8	680585
2723.564	0.001	R_2	102	680891
2725.224	0.001	S_4	4	681306
2726.788	0.001	S_16	16	681697
2728.644	0.001	R_1	101	682161
2729.876	0.001	S_4	4	682469
2731.452	0.001	S_16	16	682863
2734.156	0.001	R_2	102	683539
2735.6	0.001	S_4	4	683900
2737.172	0.001	S_8	8	684293
2738.084	0.001	R_2	102	684521
2739.568	0.001	S_4	4	684892
2741.14	0.001	S_8	8	685285
2742.452	0.001	R_1	101	685613
2743.636	0.001	S_4	4	685909
2745.208	0.001	S_16	16	686302
2746.716	0.001	R_1	101	686679
2748.304	0.001	S_4	4	687076
2749.88	0.001	S_8	8	687470
2751.708	0.001	R_2	102	687927
2753.224	0.001	S_4	4	688306
2754.8	0.001	S_8	8	688700
2756.892	0.001	R_1	101	689223
2758.44	0.001	S_4	4	689610
2760.012	0.001	S_8	8	690003
2764.352	0.001	S_4	4	691088
2765.92	0.001	S_16	16	691480
2766.82	0.001	R_1	101	691705
2768.4	0.001	S_4	4	692100
2769.968	0.001	S_8	8	692492
2770.988	0.001	R_2	102	692747
2772.504	0.001	S_4	4	693126
2774.072	0.001	S_16	16	693518
2775.216	0.001	R_1	101	693804
2776.46	0.001	S_4	4	694115
2778.028	0.001	S_8	8	694507
2779.104	0.001	R_1	101	694776
2780.284	0.001	S_4	4	695071
2781.86	0.001	S_8	8	695465
2783.876	0.001	R_2	102	695969
2785.524	0.001	S_4	4	696381
2787.088	0.001	S_8	8	696772
2789.252	0.001	R_2	102	697313
2790.844	0.001	S_4	4	697711
2792.408	0.001	S_8	8	698102
2793.28	0.001	R_1	101	698320
2794.484	0.001	S_4	4	698621
2796.052	0.001	S_8	8	699013
2797.032	0.001	R_1	101	699258
2798.608	0.001	S_4	4	699652
2800.18	0.001	S_8	8	700045
2801.552	0.001	R_1	101	700388
2808.32	0.001		0	702080
2921.528	0.001	S_1	1	730382
2923.1	0.001	S_8	8	730775
2924.26	0.001	R_1	101	731065
2925.56	0.001	S_1	1	731390
2927.132	0.001	S_16	16	731783
2927.812	0.001	R_1	101	731953
2929.248	0.001	S_1	1	732312
2930.824	0.001	S_16	16	732706
2931.388	0.001	R_2	102	732847
2932.56	0.001	S_1	1	733140
2934.132	0.001	S_16	16	733533
2934.636	0.001	R_1	101	733659
2936.288	0.001	S_1	1	734072
2937.864	0.001	S_8	8	734466
2938.5	0.001	R_1	101	734625
2939.8	0.001	S_1	1	734950
2941.364	0.001	S_16	16	735341
2943.18	0.001	R_1	101	735795
2944.64	0.001	S_1	1	736160
2946.212	0.001	S_8	8	736553
2946.732	0.001	R_1	101	736683
2948.296	0.001	S_1	1	737074
2949.86	0.001	S_8	8	737465
2950.604	0.001	R_2	102	737651
2951.924	0.001	S_1	1	737981
2953.496	0.001	S_16	16	738374
2954.1	0.001	R_1	101	738525
2955.484	0.001	S_1	1	738871
2957.06	0.001	S_8	8	739265
2957.956	0.001	R_1	101	739489
2959.132	0.001	S_1	1	739783
2960.7	0.001	S_16	16	740175
2961.052	0.001	R_1	101	740263
2962.248	0.001	S_1	1	740562
2963.82	0.001	S_8	8	740955
2964.572	0.001	R_1	101	741143
2965.868	0.001	S_1	1	741467
2967.448	0.001	S_16	16	741862
2967.892	0.001	R_1	101	741973
2969.088	0.001	S_1	1	742272
2970.664	0.001	S_8	8	742666
2971.044	0.001	R_1	101	742761
2972.3	0.001	S_1	1	743075
2973.872	0.001	S_16	16	743468
2974.148	0.001	R_1	101	743537
2975.544	0.001	S_1	1	743886
2977.112	0.001	S_8	8	744278
2977.628	0.001	R_1	101	744407
2978.796	0.001	S_1	1	744699
2980.364	0.001	S_16	16	745091
2980.892	0.001	R_1	101	745223
2982.472	0.001	S_1	1	745618
2984.044	0.001	S_8	8	746011
2984.508	0.001	R_1	101	746127
2985.728	0.001	S_1	1	746432
2987.292	0.001	S_8	8	746823
2988.724	0.001	R_1	101	747181
2989.988	0.001	S_1	1	747497
2991.552	0.001	S_16	16	747888
2992.196	0.001	R_1	101	748049
3025.904	0.001	S_1	1	756476
3027.472	0.001	S_8	8	756868
3029.084	0.001	R_2	102	757271
3030.604	0.001	S_1	1	757651
3032.176	0.001	S_8	8	758044
3033.94	0.001	R_2	102	758485
3035.544	0.001	S_1	1	758886
3037.116	0.001	S_8	8	759279
3038.708	0.001	R_2	102	759677
3040.196	0.001	S_1	1	760049
3041.764	0.001	S_8	8	760441
3042.78	0.001	R_2	102	760695
3043.976	0.001	S_1	1	760994
3045.544	0.001	S_16	16	761386
3047.064	0.001	R_1	101	761766
3048.496	0.001	S_1	1	762124
3050.064	0.001	S_8	8	762516
3050.7	0.001	R_1	101	762675
3052.32	0.001	S_1	1	763080
3053.896	0.001	S_16	16	763474
3055.44	0.001	R_1	101	763860
3056.8	0.001	S_1	1	764200
3058.368	0.001	S_16	16	764592
3058.992	0.001	R_1	101	764748
3060.396	0.001	S_1	1	765099
3061.992	0.001	S_8	8	765498
3062.864	0.001	R_1	101	765716
3064.392	0.001	S_1	1	766098
3065.956	0.001	S_16	16	766489
3066.896	0.001	R_1	101	766724
3068.104	0.001	S_1	1	767026
3069.676	0.001	S_8	8	767419
3070.328	0.001	R_1	101	767582
3071.72	0.001	S_1	1	767930
3073.296	0.001	S_16	16	768324
3074.04	0.001	R_1	101	768510
3075.372	0.001	S_1	1	768843
3076.932	0.001	S_8	8	769233
3078.444	0.001	R_2	102	769611
3079.64	0.001	S_1	1	769910
3081.204	0.001	S_8	8	770301
3082.8	0.001	R_2	102	770700
3084.22	0.001	S_1	1	771055
3085.784	0.001	S_16	16	771446
3086.584	0.001	R_2	102	771646
3087.84	0.001	S_1	1	771960
3089.416	0.001	S_16	16	772354
3090.024	0.001	R_1	101	772506
3091.536	0.001	S_1	1	772884
3093.104	0.001	S_16	16	773276
3094.608	0.001	R_1	101	773652
3096.264	0.001	S_1	1	774066
3097.832	0.001	S_16	16	774458
3100.368	0.001	R_1	101	775092
3101.656	0.001	S_1	1	775414
3103.224	0.001	S_16	16	775806
3107.408	0.001	S_1	1	776852
3108.976	0.001	S_8	8	777244
3111.28	0.001	R_1	101	777820
3153.092	0.001	S_1	1	788273
3154.668	0.001	S_8	8	788667
3156.576	0.001	R_1	101	789144
3158.124	0.001	S_1	1	789531
3159.688	0.001	S_16	16	789922
3160.6	0.001	R_1	101	790150
3161.78	0.001	S_1	1	790445
3163.344	0.001	S_8	8	790836
3164.112	0.001	R_1	101	791028
3165.656	0.001	S_1	1	791414
3167.228	0.001	S_16	16	791807
3168.056	0.001	R_1	101	792014
3169.324	0.001	S_1	1	792331
3170.896	0.001	S_16	16	792724
3171.984	0.001	R_1	101	792996
3173.504	0.001	S_1	1	793376
3175.076	0.001	S_8	8	793769
3176.216	0.001	R_1	101	794054
3177.784	0.001	S_1	1	794446
3179.356	0.001	S_8	8	794839
3179.912	0.001	R_2	102	794978
3181.324	0.001	S_1	1	795331
3182.896	0.001	S_8	8	795724
3183.928	0.001	R_1	101	795982
3185.44	0.001	S_1	1	796360
3187.008	0.001	S_16	16	796752
3187.688	0.001	R_1	101	796922
3189.084	0.001	S_1	1	797271
3190.656	0.001	S_16	16	797664
3191.656	0.001	R_2	102	797914
3192.896	0.001	S_1	1	798224
3194.464	0.001	S_16	16	798616
3195.168	0.001	R_1	101	798792
3196.716	0.001	S_1	1	799179
3198.288	0.001	S_16	16	799572
3198.76	0.001	R_2	102	799690
3200.416	0.001	S_1	1	800104
3201.976	0.001	S_8	8	800494
3203.536	0.001	R_1	101	800884
3205.184	0.001	S_1	1	801296
3206.76	0.001	S_16	16	801690
3207.344	0.001	R_1	101	801836
3208.932	0.001	S_1	1	802233
3210.496	0.001	S_16	16	802624
3211.232	0.001	R_1	101	802808
3212.408	0.001	S_1	1	803102
3213.976	0.001	S_8	8	803494
3214.68	0.001	R_1	101	803670
3216.188	0.001	S_1	1	804047
3217.768	0.001	S_8	8	804442
3218.376	0.001	R_1	101	804594
3219.648	0.001	S_1	1	804912
3221.216	0.001	S_16	16	805304
3221.736	0.001	R_1	101	805434
3223.3	0.001	S_1	1	805825
3224.864	0.001	S_8	8	806216
3226.888	0.001	R_2	102	806722
3228.368	0.001	S_1	1	807092
3229.936	0.001	S_8	8	807484
3230.688	0.001	R_1	101	807672
3262.528	0.001	S_1	1	815632
3264.096	0.001	S_8	8	816024
3265.04	0.001	R_1	101	816260
3266.504	0.001	S_1	1	816626
3268.08	0.001	S_16	16	817020
3268.68	0.001	R_1	101	817170
3270.336	0.001	S_1	1	817584
3271.896	0.001	S_16	16	817974
3273.12	0.001	R_2	102	818280
3274.312	0.001	S_1	1	818578
3275.88	0.001	S_8	8	818970
3276.64	0.001	R_2	102	819160
3278.268	0.001	S_1	1	819567
3279.84	0.001	S_8	8	819960
3280.68	0.001	R_1	101	820170
3282.104	0.001	S_1	1	820526
3283.676	0.001	S_8	8	820919
3284.376	0.001	R_1	101	821094
3285.996	0.001	S_1	1	821499
3287.568	0.001	S_16	16	821892
3288.024	0.001	R_1	101	822006
3289.684	0.001	S_1	1	822421
3291.26	0.001	S_16	16	822815
3292.256	0.001	R_2	102	823064
3293.668	0.001	S_1	1	823417
3295.236	0.001	S_16	16	823809
3296.072	0.001	R_2	102	824018
3297.632	0.001	S_1	1	824408
3299.208	0.001	S_8	8	824802
3299.896	0.001	R_1	101	824974
3301.54	0.001	S_1	1	825385
3303.108	0.001	S_16	16	825777
3303.752	0.001	R_1	101	825938
3305.136	0.001	S_1	1	826284
3306.712	0.001	S_16	16	826678
3307.56	0.001	R_2	102	826890
3308.992	0.001	S_1	1	827248
3310.56	0.001	S_8	8	827640
3311.168	0.001	R_1	101	827792
3312.56	0.001	S_1	1	828140
3314.128	0.001	S_8	8	828532
3315.416	0.001	R_1	101	828854
3316.752	0.001	S_1	1	829188
3318.32	0.001	S_8	8	829580
3319.656	0.001	R_1	101	829914
3321.028	0.001	S_1	1	830257
3322.6	0.001	S_16	16	830650
3323.8	0.001	R_1	101	830950
3325.12	0.001	S_1	1	831280
3326.688	0.001	S_16	16	831672
3327.32	0.001	R_1	101	831830
3328.8	0.001	S_1	1	832200
3330.368	0.001	S_8	8	832592
3331.912	0.001	R_2	102	832978
3333.088	0.001	S_1	1	833272
3334.656	0.001	S_16	16	833664
3335.4	0.001	R_2	102	833850
3336.988	0.001	S_1	1	834247
3338.572	0.001	S_8	8	834643
3339.792	0.001	R_1	101	834948
3441.468	0.001	S_2	2	860367
3443.028	0.001	S_16	16	860757
3444.124	0.001	R_1	101	861031
3445.288	0.001	S_2	2	861322
3446.848	0.001	S_8	8	861712
3447.844	0.001	R_1	101	861961
3449.272	0.001	S_2	2	862318
3450.852	0.001	S_16	16	862713
3452.012	0.001	R_1	101	863003
3453.444	0.001	S_2	2	863361
3455.008	0.001	S_8	8	863752
3455.788	0.001	R_1	101	863947
3457.064	0.001	S_2	2	864266
3458.64	0.001	S_16	16	864660
3459.332	0.001	R_1	101	864833
3460.696	0.001	S_2	2	865174
3462.268	0.001	S_16	16	865567
3463.444	0.001	R_2	102	865861
3464.704	0.001	S_2	2	866176
3466.28	0.001	S_16	16	866570
3466.892	0.001	R_1	101	866723
3468.28	0.001	S_2	2	867070
3469.852	0.001	S_8	8	867463
3470.292	0.001	R_1	101	867573
3471.624	0.001	S_2	2	867906
3473.188	0.001	S_16	16	868297
3473.62	0.001	R_1	101	868405
3475.264	0.001	S_2	2	868816
3476.852	0.001	S_16	16	869213
3477.468	0.001	R_2	102	869367
3479.016	0.001	S_2	2	869754
3480.58	0.001	S_8	8	870145
3481.668	0.001	R_1	101	870417
3483.004	0.001	S_2	2	870751
3484.568	0.001	S_16	16	871142
3485.06	0.001	R_1	101	871265
3486.328	0.001	S_2	2	871582
3487.904	0.001	S_16	16	871976
3488.732	0.001	R_2	102	872183
3490.024	0.001	S_2	2	872506
3491.6	0.001	S_8	8	872900
3493.116	0.001	R_1	101	873279
3494.78	0.001	S_2	2	873695
3496.352	0.001	S_8	8	874088
3497.172	0.001	R_1	101	874293
3498.816	0.001	S_2	2	874704
3500.38	0.001	S_8	8	875095
3500.98	0.001	R_1	101	875245
3502.596	0.001	S_2	2	875649
3504.16	0.001	S_16	16	876040
3504.748	0.001	R_1	101	876187
3506.304	0.001	S_2	2	876576
3507.88	0.001	S_8	8	876970
3508.66	0.001	R_1	101	877165
3510.048	0.001	S_2	2	877512
3511.624	0.001	S_16	16	877906
3512.676	0.001	R_1	101	878169
3514.304	0.001	S_2	2	878576
3515.872	0.001	S_16	16	878968
3516.564	0.001	R_1	101	879141
3525.256	0.001	S_2	2	881314
3526.832	0.001	S_8	8	881708
3527.492	0.001	R_2	102	881873
3529.124	0.001	S_2	2	882281
3530.688	0.001	S_8	8	882672
3531.62	0.001	R_1	101	882905
3532.936	0.001	S_2	2	883234
3534.512	0.001	S_16	16	883628
3535.108	0.001	R_1	101	883777
3536.688	0.001	S_2	2	884172
3538.264	0.001	S_16	16	884566
3538.796	0.001	R_1	101	884699
3540.368	0.001	S_2	2	885092
3541.94	0.001	S_8	8	885485
3542.476	0.001	R_1	101	885619
3543.732	0.001	S_2	2	885933
3545.304	0.001	S_8	8	886326
3545.748	0.001	R_2	102	886437
3547.172	0.001	S_2	2	886793
3548.74	0.001	S_8	8	887185
3549.38	0.001	R_1	101	887345
3550.572	0.001	S_2	2	887643
3552.14	0.001	S_16	16	888035
3552.756	0.001	R_1	101	888189
3554.088	0.001	S_2	2	888522
3555.66	0.001	S_8	8	888915
3556.108	0.001	R_1	101	889027
3557.716	0.001	S_2	2	889429
3559.292	0.001	S_16	16	889823
3560.444	0.001	R_1	101	890111
3561.664	0.001	S_2	2	890416
3563.232	0.001	S_16	16	890808
3563.888	0.001	R_2	102	890972
3565.168	0.001	S_2	2	891292
3566.74	0.001	S_16	16	891685
3567.508	0.001	R_1	101	891877
3568.964	0.001	S_2	2	892241
3570.532	0.001	S_16	16	892633
3572.296	0.001	R_2	102	893074
3573.792	0.001	S_2	2	893448
3575.36	0.001	S_8	8	893840
3576.168	0.001	R_2	102	894042
3577.344	0.001	S_2	2	894336
3578.912	0.001	S_8	8	894728
3580.316	0.001	R_2	102	895079
3581.764	0.001	S_2	2	895441
3583.332	0.001	S_16	16	895833
3584.024	0.001	R_1	101	896006
3585.456	0.001	S_2	2	896364
3587.02	0.001	S_8	8	896755
3588.672	0.001	R_1	101	897168
3590.08	0.001	S_2	2	897520
3591.652	0.001	S_16	16	897913
3592.24	0.001	R_1	101	898060
3593.452	0.001	S_2	2	898363
3595.024	0.001	S_16	16	898756
3597.04	0.001	R_1	101	899260
3598.564	0.001	S_2	2	899641
3600.128	0.001	S_16	16	900032
3602.008	0.001	R_2	102	900502
3611.896	0.001	S_2	2	902974
3613.464	0.001	S_8	8	903366
3614.624	0.001	R_2	102	903656
3616.0	0.001	S_2	2	904000
3617.572	0.001	S_8	8	904393
3619.28	0.001	R_1	101	904820
3620.852	0.001	S_2	2	905213
3622.424	0.001	S_8	8	905606
3623.736	0.001	R_1	101	905934
3625.368	0.001	S_2	2	906342
3626.936	0.001	S_8	8	906734
3629.096	0.001	R_2	102	907274
3630.56	0.001	S_2	2	907640
3632.132	0.001	S_8	8	908033
3634.136	0.001	R_2	102	908534
3635.728	0.001	S_2	2	908932
3637.296	0.001	S_16	16	909324
3638.408	0.001	R_1	101	909602
3640.012	0.001	S_2	2	910003
3641.584	0.001	S_16	16	910396
3643.16	0.001	R_1	101	910790
3644.552	0.001	S_2	2	911138
3646.12	0.001	S_8	8	911530
3648.36	0.001	R_1	101	912090
3649.672	0.001	S_2	2	912418
3651.24	0.001	S_16	16	912810
3652.136	0.001	R_1	101	913034
3653.66	0.001	S_2	2	913415
3655.232	0.001	S_8	8	913808
3656.64	0.001	R_1	101	914160
3658.06	0.001	S_2	2	914515
3659.632	0.001	S_8	8	914908
3661.08	0.001	R_2	102	915270
3662.388	0.001	S_2	2	915597
3663.952	0.001	S_8	8	915988
3668.256	0.001	S_2	2	917064
3669.824	0.001	S_16	16	917456
3671.144	0.001	R_1	101	917786
3672.376	0.001	S_2	2	918094
3673.944	0.001	S_16	16	918486
3675.792	0.001	R_2	102	918948
3677.32	0.001	S_2	2	919330
3678.884	0.001	S_8	8	919721
3680.096	0.001	R_2	102	920024
3681.448	0.001	S_2	2	920362
3683.016	0.001	S_8	8	920754
3684.664	0.001	R_2	102	921166
3686.12	0.001	S_2	2	921530
3687.692	0.001	S_8	8	921923
3689.512	0.001	R_2	102	922378
3690.692	0.001	S_2	2	922673
3692.264	0.001	S_8	8	923066
3694.128	0.001	R_2	102	923532
3695.356	0.001	S_2	2	923839
3696.924	0.001	S_16	16	924231
3697.864	0.001	R_1	101	924466
3699.4	0.001	S_2	2	924850
3700.972	0.001	S_16	16	925243
3703.704	0.001	R_1	101	925926
3784.428	0.001	S_2	2	946107
3785.996	0.001	S_8	8	946499
3786.896	0.001	R_2	102	946724
3788.108	0.001	S_2	2	947027
3789.68	0.001	S_8	8	947420
3790.96	0.001	R_2	102	947740
3792.464	0.001	S_2	2	948116
3794.032	0.001	S_8	8	948508
3795.248	0.001	R_2	102	948812
3796.576	0.001	S_2	2	949144
3798.144	0.001	S_8	8	949536
3799.72	0.001	R_1	101	949930
3801.104	0.001	S_2	2	950276
3802.704	0.001	S_16	16	950676
3803.568	0.001	R_2	102	950892
3805.172	0.001	S_2	2	951293
3806.744	0.001	S_8	8	951686
3807.464	0.001	R_1	101	951866
3809.048	0.001	S_2	2	952262
3810.616	0.001	S_16	16	952654
3811.512	0.001	R_1	101	952878
3812.772	0.001	S_2	2	953193
3814.348	0.001	S_16	16	953587
3815.896	0.001	R_2	102	953974
3817.264	0.001	S_2	2	954316
3818.832	0.001	S_16	16	954708
3819.416	0.001	R_1	101	954854
3820.688	0.001	S_2	2	955172
3822.256	0.001	S_8	8	955564
3823.096	0.001	R_1	101	955774
3824.632	0.001	S_2	2	956158
3826.208	0.001	S_8	8	956552
3827.032	0.001	R_1	101	956758
3828.26	0.001	S_2	2	957065
3829.828	0.001	S_16	16	957457
3830.64	0.001	R_1	101	957660
3831.848	0.001	S_2	2	957962
3833.416	0.001	S_8	8	958354
3834.424	0.001	R_2	102	958606
3835.992	0.001	S_2	2	958998
3837.568	0.001	S_16	16	959392
3838.16	0.001	R_2	102	959540
3839.34	0.001	S_2	2	959835
3840.904	0.001	S_16	16	960226
3841.44	0.001	R_1	101	960360
3842.944	0.001	S_2	2	960736
3844.516	0.001	S_8	8	961129
3845.12	0.001	R_1	101	961280
3846.704	0.001	S_2	2	961676
3848.288	0.001	S_16	16	962072
3848.752	0.001	R_1	101	962188
3850.004	0.001	S_2	2	962501
3851.564	0.001	S_16	16	962891
3852.048	0.001	R_1	101	963012
3853.336	0.001	S_2	2	963334
3854.904	0.001	S_16	16	963726
3855.384	0.001	R_1	101	963846
3856.664	0.001	S_2	2	964166
3858.232	0.001	S_8	8	964558
3858.792	0.001	R_1	101	964698
3869.82	0.18	BAD_ACQ_SKIP	90103	967455
